Date,Open,High,Low,Close,Adj Close,Volume,EURUSD,GBPUSD,JPY,NZDUSD,EURJPY,GBPJPY,CNY,HKD,SGD,INR,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2014-01-30,0.874737560749054,0.8800492882728577,0.8713078498840332,0.8748906254768372,0.8748906254768372,0,1.365859031677246,1.6559032201766968,102.30000305175781,0.8214901685714722,139.71299743652344,169.36900329589844,6.045599937438965,7.763689994812012,1.2762199640274048,62.46799850463867,-0.00446194578193621,-0.004471929972363708,0.8772247243485443,0.8805252844849574,0.8823494102555942,0.0046903196097213395,0.0035237028310774817,-241.1002923222423,-212.554971597173,-239.62723114180642,0.009196017469678606,0.00866367987224034,0.008375922838846842,0.8867235433520483,0.8668536549489946,0.9050765667817948,0.8621153712097562,0.9058275855324517,0.8669311651560104,36.01510333863275,15.219370290870124,15.219370290870124,0.776711329756311,0.7961861416733783,0.7852816475057289,0.7826019572155202,0.79004889627911,0.7907119667875124
2014-01-31,0.8796621561050415,0.8822231888771057,0.8697165250778198,0.8795848488807678,0.8795848488807678,0,1.3558770418167114,1.6498383283615112,102.75800323486328,0.8175946474075317,139.3159942626953,169.5,6.051000118255615,7.766200065612793,1.2745699882507324,62.310001373291016,0.005365497431604317,0.005351154432269932,0.8778155459152089,0.8803950476447265,0.882066490541807,0.0039575484684861995,0.003624415387163608,-1778.6965786669796,-113.93636725341966,-462.61276332094167,0.00956543002809797,0.008862933942249842,0.008512031464349656,0.8863491941126894,0.8669403010829718,0.9010043712919111,0.8630844211683941,0.9055423748404196,0.8663001673083522,67.31717011128777,28.447091466712347,28.447091466712347,0.7770592887708974,0.797453549870302,0.7872982980331048,0.7879458327928587,0.8042625319444642,0.8075728017686667
2014-02-03,0.875733494758606,0.8830021619796753,0.8740494847297668,0.87565678358078,0.87565678358078,0,1.3488178253173828,1.643790602684021,102.19200134277344,0.8105040788650513,137.8280029296875,167.9499969482422,6.051000118255615,7.763030052185059,1.2772400379180908,62.5,-0.0044658173739418995,-0.004475818924189782,0.8772753132668746,0.8797422295727058,0.8814179460406837,0.00349462132129475,0.003695813196714087,-158.74827856236334,-71.89064030997037,-287.6947511722884,0.009647965431213379,0.0089105452810015,0.008378139563969203,0.8821959628899975,0.8685708593799871,0.89378185908432,0.8661182765690395,0.9051954517750599,0.86522101802598,61.08992147369664,23.143113409486915,17.378305838565232,0.7774064018519417,0.7987191665772482,0.789316821141203,0.793281451284202,0.8182009340397192,0.8240003955723594
2014-02-04,0.8748906254768372,0.8915039300918579,0.8732861876487732,0.8750437498092651,0.8750437498092651,0,1.3525028228759766,1.6308956146240234,101.14199829101562,0.8071025013923645,136.77000427246094,164.93899536132812,6.051000118255615,7.765250205993652,1.2752599716186523,62.869998931884766,-0.0007000845342715714,-0.0007003297078840276,0.8767170022491683,0.879097755860279,0.8807795524856143,0.0031900804622684393,0.0037461172085179817,-1406.5255098989173,-99.9285100707553,-172.9181975227167,0.010632642677852086,0.00963067582675389,0.0090239303452628,0.8820311561265983,0.8684509432702436,0.8888510349845193,0.8680356941877785,0.9039348881334854,0.8644343778315675,55.017417488339134,26.37085545455575,15.650855075530831,0.7777526562524201,0.7999828629306057,0.7913368289095387,0.7986019359217664,0.8316899791495197,0.8397047225140132
2014-02-05,0.8911861777305603,0.8938946723937988,0.8874689936637878,0.8914245367050171,0.8914245367050171,0,1.3515887260437012,1.6330530643463135,101.68900299072266,0.8225036859512329,137.44000244140625,166.05299377441406,6.051000118255615,7.763269901275635,1.2682600021362305,62.130001068115234,0.018719963315345665,0.0185469012760404,0.8803959622961176,0.8807821200893949,0.8818359127064872,0.0015718568826490814,0.0034309964231238033,138.57915746167873,4289.584328714774,-1012.0270255002304,0.010454143796648298,0.009173827511923653,0.008987951846349807,0.8907371908493389,0.8660120304074621,0.8892316077538104,0.8677798739400023,0.9031418378914722,0.8647249949779212,100.0,100.0,61.80981749654846,0.7780980392617751,0.8012445100866726,0.7933579321106587,0.8039004433604867,0.8445652484968904,0.8544185189246215
2014-02-06,0.8928571343421936,0.8982304930686951,0.8925384283065796,0.8928571343421936,0.8928571343421936,0,1.3535096645355225,1.6327064037322998,101.46600341796875,0.8229774832725525,137.31900024414062,165.60000610351562,6.051000118255615,7.761590003967285,1.2678600549697876,62.22999954223633,0.0016070879566225998,0.0016057979726659243,0.8835125745873692,0.88242663999193,0.8829205776785644,-0.00027017300389743176,0.002883097061382735,143.07123831251175,357.8785136432195,4918.293139404319,0.009990794318062919,0.009165674448013306,0.009035048030671618,0.8966123759004145,0.8657503426817388,0.8924001737160752,0.8661637961004052,0.9032914669909469,0.864681524589108,100.0,100.0,65.84669441337216,0.7784425382065276,0.8025039792399382,0.795379740325585,0.8091701807593961,0.8566758675636561,0.8679059575117691
2014-02-07,0.8947745561599731,0.8998470306396484,0.8924587368965149,0.895014762878418,0.895014762878418,0,1.3592127561569214,1.632200002670288,102.03900146484375,0.8244702219963074,138.677001953125,166.5,6.051000118255615,7.758820056915283,1.2682000398635864,62.22999954223633,0.0024165439836172486,0.0024136288366475704,0.8863890348766482,0.8841361542973984,0.884101970817707,-0.0019711562410296667,0.0021809697882006584,152.22704532077694,233.35750371873806,954.7946026387541,0.009703508445194789,0.00925748688834054,0.009172311850956507,0.9018521311172715,0.8651399950750939,0.8960427921618442,0.8650341690830113,0.9040581874464119,0.864483165643057,100.0,100.0,71.92661567453719,0.7787861404508853,0.8037611416413746,0.7974018620597703,0.8144044227667974,0.867887989967641,0.8799701071640281
2014-02-10,0.8944543600082397,0.8958967924118042,0.8908686637878418,0.894694447517395,0.894694447517395,0,1.361933946609497,1.6410391330718994,102.52400207519531,0.8283631205558777,139.62399291992188,168.22300720214844,6.053400039672852,7.757820129394531,1.2681100368499756,62.09000015258789,-0.00035788835481640206,-0.00035795241213771895,0.8884658825539005,0.88556647662687,0.8851297114037201,-0.0032052823834549443,0.0014335677493879265,124.54785961300576,266.78079471582953,1140.045407337632,0.009173035621643066,0.009184526545660836,0.008833465122041247,0.9045961186311686,0.8680542424299276,0.8988071543959982,0.8643066252850712,0.904680458442488,0.864330953905578,98.39609858591646,98.74509913810215,71.02400795450346,0.7791288333973515,0.8050158686167517,0.7994239048595417,0.8195965283564621,0.8780878301552855,0.89045889405566
2014-02-11,0.8945344090461731,0.9039139747619629,0.8945344090461731,0.8945664167404175,0.8945664167404175,0,1.364610195159912,1.6408774852752686,102.13300323486328,0.8270614743232727,139.36300659179688,167.5570068359375,6.0493998527526855,7.756669998168945,1.2702800035476685,62.448001861572266,-0.0001431000017187989,-0.00014311024150093172,0.8899912885107139,0.8867830918967645,0.8860397465019915,-0.003958535881864597,0.0007056065986340032,133.3038921977012,271.0758994263292,-663.4614364289114,0.008726307324000768,0.009145868676049369,0.008817391736166818,0.9065607586351057,0.8703700503858904,0.9011311147065337,0.863979037401795,0.9034298798099581,0.8649395848372442,97.75501554954664,98.24351241473843,70.66323359971514,0.77947060448733,0.8062680315849505,0.8014454754289747,0.8247399574623544,0.8871841625160123,0.899269343726455
2014-02-12,0.9021199941635132,0.9068650007247925,0.9009009003639221,0.9021199941635132,0.9021199941635132,0,1.3639029264450073,1.6448721885681152,102.5199966430664,0.8309788703918457,139.7969970703125,168.60000610351562,6.050600051879883,7.755780220031738,1.2671699523925781,62.029998779296875,0.008443841934754384,0.00840839211676255,0.8930238710976164,0.8888525177665145,0.8875819330915555,-0.004950267986936523,-0.0001238886683456457,104.01077528441661,235.5754832734488,-1700.9720686706019,0.008299367768423898,0.00897366659981864,0.008706819443475632,0.9088492109467803,0.8756425153835681,0.9051422720804737,0.8624870022196928,0.902707868207713,0.8653894643379763,100.0,100.0,100.0,0.7798114412017296,0.8075175020762925,0.8034661797471642,0.829828287359879,0.8951102200171851,0.9063499566757648
2014-02-13,0.9022827744483948,0.9032607674598694,0.893096387386322,0.9024455547332764,0.9024455547332764,0,1.3590095043182373,1.6609915494918823,102.46900177001953,0.8324314951896667,139.24000549316406,170.177001953125,6.0524001121521,7.755569934844971,1.2655600309371948,61.68000030517578,0.00036088388669963824,0.0003608187837725019,0.8953795286380455,0.8906837159646861,0.8890003511645549,-0.0057334198669846655,-0.0009665755246407654,101.63619199262169,158.5539280417691,775.6694699045643,0.007148887429918561,0.008890765053885323,0.008803413027808779,0.9048920419867568,0.8874287714647378,0.9086735465582181,0.8627279098659502,0.9040022262554344,0.8646958643432623,100.0,100.0,100.0,0.7801513310615658,0.8087641517508684,0.8054856231858506,0.8348552287422952,0.9018249429210149,0.9117011486336797
2014-02-14,0.898311197757721,0.90399569272995,0.8982304930686951,0.8982304930686951,0.8982304930686951,0,1.3678767681121826,1.6657227277755737,102.18800354003906,0.8345852494239807,139.75999450683594,170.17300415039062,6.053599834442139,7.755640029907227,1.2647500038146973,62.150001525878906,-0.004670710207916186,-0.00468165205894394,0.8960923234471836,0.8916989831547133,0.8898772096637587,-0.005817625283283359,-0.0016726608662782346,168.51950781626306,145.66915253674884,637.1596448197707,0.007054533277239118,0.008754338536943709,0.008467396100362143,0.9048614930306671,0.8894038793818781,0.9095948984859565,0.8659123983487167,0.9051238211091088,0.8643056241576148,56.040082801320345,85.58246498930667,87.21001105064306,0.78049026162856,0.810007852416868,0.8075034106273511,0.8398146414417593,0.9073135470411919,0.9153737675259374
2014-02-17,0.9059611558914185,0.9069472551345825,0.9025270342826843,0.9059611558914185,0.9059611558914185,0,1.3699944019317627,1.67613685131073,101.56400299072266,0.837871789932251,139.1300048828125,170.1999969482422,6.0569000244140625,7.754499912261963,1.2585300207138062,61.83000183105469,0.008606546852258957,0.008569721668827263,0.8985596709744548,0.8936153787658511,0.8913989513888204,-0.00618815775528951,-0.002410086491223389,135.5876078581208,140.07698257427546,236.362867813434,0.00687284129006522,0.00843181780406407,0.008401396728697278,0.9081236236870985,0.8898857548823681,0.9122376932387846,0.8679483553370255,0.9082136723703789,0.8634987670304304,100.0,100.0,100.0,0.780828220505738,0.8112484760489092,0.8095191465827589,0.8447005497454897,0.9115874007465079,0.9174657786248018
2014-02-18,0.9038975834846497,0.9079353213310242,0.9003331065177917,0.9039466977119446,0.9039466977119446,0,1.3704450130462646,1.6719892024993896,102.06199645996094,0.8364000916481018,139.85000610351562,170.63400268554688,6.054100036621094,7.754670143127441,1.259060025215149,61.790000915527344,-0.0022235591077762657,-0.0022260348860362114,0.8999064847345951,0.8950021526062593,0.8925817442216968,-0.006274091751324981,-0.003069780927865744,174.76393532328348,160.2357639325291,213.62533147557195,0.006903401442936489,0.008303454944065638,0.008472791739872523,0.9092932384659586,0.8912681214845158,0.9141683310635937,0.869608412007826,0.9104513387832825,0.8637870886967792,82.32115581779759,93.51649890557228,94.47663064173194,0.7811651953380255,0.812485894806359,0.811532435310369,0.8495071572587106,0.9146832199148264,0.9181172839586957
2014-02-19,0.9016319513320923,0.9044862389564514,0.8992806077003479,0.90203857421875,0.90203857421875,0,1.376197338104248,1.668613314628601,102.33200073242188,0.8301510810852051,140.80499267578125,170.72500610351562,6.057400226593018,7.754270076751709,1.261549949645996,62.209999084472656,-0.0021108805397756216,-0.0021131115883063893,0.9004395240476356,0.8959458058666264,0.8934701967543376,-0.0059634529615053,-0.0035927484025777712,212.548087068028,148.35388732882953,248.34294007764493,0.00692875896181379,0.00805089729172843,0.008432604017711821,0.9089025262299893,0.8937571556351579,0.9143944635425142,0.8732605579206075,0.9121380836602376,0.8641576634155245,65.57550268867826,87.3127077276618,89.24481647875193,0.7815011738128419,0.8137199810516499,0.8135428809342823,0.8542288612673904,0.9166616096701924,0.9175041084757734
2014-02-20,0.8993614912033081,0.9013881087303162,0.893814742565155,0.8999280333518982,0.8999280333518982,0,1.3730417490005493,1.6675838232040405,102.31099700927734,0.8274036049842834,140.45599365234375,170.60299682617188,6.066500186920166,7.754839897155762,1.2637900114059448,62.2599983215332,-0.002339745690675959,-0.002342487172706481,0.9003116483254213,0.8964794473243924,0.8940750608637115,-0.005293526243376359,-0.003947038089651628,291.1398174602292,174.9028719433229,276.63929372888464,0.006670730454581124,0.007698518889290946,0.008320822602226621,0.9071377961416829,0.8970537761838873,0.9143315482483048,0.8762296424249785,0.9133236443789037,0.8648136478018389,21.958534761254906,80.4863237119921,83.45800150680431,0.7818361436606909,0.8149506073685799,0.8155500875631497,0.8588602665552977,0.917605000398647,0.915830240861837
2014-02-21,0.9011200666427612,0.9016319513320923,0.8952551484107971,0.9009820818901062,0.9009820818901062,0,1.372118592262268,1.66616690158844,102.31199645996094,0.8306337594985962,140.36500549316406,170.43899536132812,6.073500156402588,7.7551798820495605,1.2642099857330322,62.130001068115234,0.0011712586997452096,0.001170573311400188,0.9004792597132116,0.8970824208722201,0.894720220110221,-0.0046283859596273555,-0.004189693576172106,-800.6128542245041,144.65718024514698,307.05314428594147,0.006729687963213239,0.007514527865818569,0.008225673720950172,0.9070444939300445,0.8968219606031237,0.9125929134653855,0.8815861769663728,0.9145503101195019,0.8651580242583318,35.5931811347813,83.89556359261859,86.34805872287711,0.782170092655751,0.8161776465806012,0.8175536594090081,0.8633961986315825,0.9176150426663244,0.9133194589759848
2014-02-24,0.8979078531265259,0.9019572138786316,0.8939746022224426,0.8977466821670532,0.8977466821670532,0,1.3737962245941162,1.6633399724960327,102.51300048828125,0.8280202150344849,140.8350067138672,170.4949951171875,6.081500053405762,7.755539894104004,1.2670600414276123,62.0099983215332,-0.0035909701070477047,-0.003597433117158878,0.8997961061664163,0.897171324125469,0.8950022065414092,-0.003737354780643307,-0.004270559168962059,-186.95359870106802,161.36621404492612,233.3473376664388,0.006418006760733468,0.006783447095326015,0.008066512289501372,0.9072228349898379,0.8953010845244094,0.9076339403777375,0.8897884261051335,0.9149648862850186,0.8668107245025094,0.0,43.49116793229568,77.47703430839806,0.7825030086164615,0.8174009717690904,0.8195532009061729,0.8678317163269127,0.9168095407389715,0.9102064969005065
2014-02-25,0.9036770462989807,0.904322624206543,0.9007385969161987,0.9037505388259888,0.9037505388259888,0,1.3736075162887573,1.6656949520111084,102.48200225830078,0.8333333134651184,140.73199462890625,170.68499755859375,6.088500022888184,7.758009910583496,1.2627099752426147,62.06800079345703,0.006687695736667,0.006665432305115795,0.9007847242734316,0.8980514276173277,0.8958154786655214,-0.003383666127073991,-0.0043640226600659485,267.9066201639114,213.0287819880462,165.3637855056428,0.006106410707746234,0.006580471992492676,0.007871695927211217,0.907585174076487,0.8965159013684157,0.9078228545871302,0.8913603693415938,0.9151033455869673,0.8699352107844491,73.08875602252279,83.1302393915824,93.25028436234588,0.7828348794061081,0.8186204562915971,0.8215483168301344,0.8721621237181776,0.9153190169739092,0.9067281216268411
2014-02-26,0.9011445045471191,0.9026899933815002,0.8959770798683167,0.9009820818901062,0.9009820818901062,0,1.3746082782745361,1.6677229404449463,102.1500015258789,0.8328474760055542,140.39700317382812,170.31199645996094,6.11460018157959,7.760270118713379,1.2644100189208984,61.97800064086914,-0.003063297687743472,-0.0030679991879568563,0.9008340640497425,0.8984432908749118,0.8962947976110874,-0.0029704168345036897,-0.004387454833074941,-141.7513617046747,305.5445515500975,190.60394042151347,0.006433938230787005,0.006653389760426113,0.0077658579463050475,0.9056793924258565,0.8969990904472428,0.9074481283602585,0.8928958023610245,0.9148762061057828,0.8728073205691237,52.183735663676835,56.30374741070868,83.97493079495163,0.7831656929334053,0.8198359738000687,0.8235386124164228,0.8763829813438793,0.9132830090531295,0.903114482186158
2014-02-27,0.8963786363601685,0.8968609571456909,0.8907099366188049,0.8963786363601685,0.8963786363601685,0,1.3681949377059937,1.6668334007263184,102.29900360107422,0.8309098482131958,139.94000244140625,170.47999572753906,6.114799976348877,7.760479927062988,1.2661199569702148,62.150001525878906,-0.005109364128840946,-0.005122461561825008,0.8997202008264151,0.8981673265248556,0.896302561078571,-0.0021792253211273915,-0.004257828114532345,-93.25909065849686,1662.0094397342937,269.44544350269064,0.006226624761308942,0.006565013102122715,0.007611178216480073,0.9052834865559037,0.8952326930738309,0.9072797732423293,0.8932589965477752,0.9145683809456326,0.8747881743118922,0.0,15.904002678216475,69.15881575438777,0.7834954371530768,0.8210473982590492,0.8255236934793934,0.880490116674608,0.9108462085716231,0.8995810730998623
2014-02-28,0.8959770798683167,0.8987956643104553,0.8927774429321289,0.8961697816848755,0.8961697816848755,0,1.3707455396652222,1.6691983938217163,102.11000061035156,0.8366100788116455,139.9499969482422,170.41799926757812,6.1184000968933105,7.760540008544922,1.264430046081543,62.02000045776367,-0.00023299827419029443,-0.00023302542250529812,0.8988325922752428,0.8979004196685929,0.8962902864629532,-0.0013719701872895896,-0.0040286043918024,-120.26162377363855,1536.4455397543652,222.43806109158135,0.006342709064483643,0.006635734013148716,0.007481501215980167,0.904987794559832,0.8938515872030813,0.9070610174276843,0.893688514386346,0.9133957648222639,0.8779873767407882,0.0,14.071098277990501,68.33054435250662,0.7838241000664329,0.8222546039638456,0.8275031665308917,0.8844796338053534,0.908154552710592,0.8963216186053159
2014-03-03,0.8904719352722168,0.8942144513130188,0.889284074306488,0.8902341723442078,0.8902341723442078,0,1.377695083618164,1.6729121208190918,101.30500030517578,0.8363301753997803,139.5590057373047,169.48500061035156,6.1350998878479,7.760439872741699,1.2691600322723389,61.81999969482422,-0.0066233089554841645,-0.006645340400840752,0.8966829804524914,0.8968763661724944,0.89573129481657,-0.00020474578068770222,-0.003617591118183063,-72.8079883912541,-523.2323927190677,400.3889939887837,0.0059651391846793035,0.006317934819630214,0.007120725654420399,0.9068740310229629,0.8891956761663246,0.9081618241573477,0.8919688156000811,0.9125213573994958,0.8798760054457887,0.0,0.0,49.13226709439608,0.7841516697219472,0.8234574655586641,0.8294766388987554,0.8883479223389257,0.9053513805395281,0.8935021360860336
2014-03-04,0.8924587368965149,0.8967000842094421,0.8914245367050171,0.8925384283065796,0.8925384283065796,0,1.373701810836792,1.6668334007263184,101.41200256347656,0.8364700675010681,139.3070068359375,169.02000427246094,6.136300086975098,7.760680198669434,1.2699099779129028,62.16999816894531,0.0025883706039997855,0.0025850265420127943,0.8956468399432902,0.8962970492041591,0.8954369966863062,0.0006440441307196729,-0.0031624978870621492,-98.39475931978458,-181.7905842540062,266.2239122682513,0.005807816982269287,0.0062687524727412635,0.006945624237968808,0.906085545653106,0.8875716890837454,0.9083066552113914,0.8904551894236183,0.9104933490230775,0.8835117895103783,17.047894975900373,14.651607890697543,56.5852078626125,0.7844781342158291,0.8246558580547064,0.831443718845105,0.8920916654323425,0.9025737619403067,0.8912563789331917
2014-03-05,0.8958967924118042,0.9000900387763977,0.8945344090461731,0.8954154849052429,0.8954154849052429,0,1.374117136001587,1.6666944026947021,102.1780014038086,0.8389965295791626,140.39199829101562,170.24899291992188,6.133600234985352,7.7604498863220215,1.2689599990844727,61.599998474121094,0.0032234540356116574,0.0032182698453304707,0.8955890010802551,0.8961793443715662,0.8954350163713358,0.0009633362194849641,-0.002760806779083001,-479.80363580578376,-284.0637585315188,234.7371562491771,0.005461105278560093,0.005939556019646781,0.006342666489737374,0.9057661097741848,0.8872250686021493,0.907852683450526,0.8899048654947646,0.9070343571465009,0.8889109466341911,38.33361997115983,32.94536772090731,32.94536772090731,0.7848034816925946,0.8258496568482309,0.8334040156843917,0.8957078469807934,0.8999491003724732,0.8896827935425873
2014-03-06,0.8979078531265259,0.9085953235626221,0.8974243998527527,0.8978192210197449,0.8978192210197449,0,1.3734188079833984,1.6719053983688354,102.36699676513672,0.8413259983062744,140.5679931640625,171.06300354003906,6.127999782562256,7.760169982910156,1.2691600322723389,61.74800109863281,0.002684492456321914,0.002680895642090309,0.8961465568135859,0.8963982572063712,0.8956542479380052,0.0008302773251714327,-0.002457977107499686,-127.8813397513843,-5440.101449275375,529.2361467120286,0.006544947624206543,0.006325679165976388,0.006568630536397298,0.9026246824078791,0.8886718337380995,0.9078351334413023,0.8898636623541384,0.9068301835457241,0.8897241377887514,70.57231588287489,48.229520001515986,48.229520001515986,0.7851277003456357,0.827038737738568,0.8353571399011422,0.8991937579165347,0.8975921009443723,0.8888430554484918
2014-03-07,0.9104151725769043,0.9134923219680786,0.9071940183639526,0.9105809926986694,0.9105809926986694,0,1.3863087892532349,1.6741725206375122,103.03199768066406,0.847529411315918,142.82200622558594,172.47000122070312,6.10860013961792,7.760550022125244,1.2630300521850586,60.79999923706055,0.014214188536117231,0.014114114160748014,0.8997551694179865,0.8982912567226451,0.8970253573723207,-0.0004971133293752962,-0.0024942594880555556,211.9700949435865,593.1968312948343,254.86637274387354,0.006485717637198312,0.006459827933992658,0.006597499052683513,0.9100420731600143,0.8839969889312682,0.9095263651849582,0.8888324072972326,0.9088455539776984,0.8893967538669177,100.0,100.0,100.0,0.7854507784177851,0.8282229769460906,0.8373027032673775,0.9025470016030147,0.8956021828544655,0.8887621789849766
2014-03-10,0.9057150483131409,0.9064539670944214,0.9013068675994873,0.9057971239089966,0.9057971239089966,0,1.3878673315048218,1.6731082201004028,103.19000244140625,0.847385823726654,143.2100067138672,172.60000610351562,6.116099834442139,7.760590076446533,1.2681200504302979,61.22999954223633,-0.005253644462196605,-0.005267493378414116,0.9012656591813032,0.8992929415899528,0.8978303336486947,-0.0015121879686318196,-0.002619848123260806,216.0306551235318,1480.9953293606036,398.9342060166503,0.006342300346919468,0.006284462554114205,0.006490775517054966,0.9129330933550365,0.8837969651787684,0.9099636453511489,0.8886594737306207,0.9095843710644899,0.889684828306848,76.48837161613883,76.48837161613883,76.48837161613883,0.7857727042018806,0.8294022511301383,0.8392403189596462,0.9057654983074405,0.8940614006364861,0.889430126591433
2014-03-11,0.9022013545036316,0.905059278011322,0.9011445045471191,0.9024455547332764,0.9024455547332764,0,1.3878865242004395,1.6640042066574097,103.23600006103516,0.8469552397727966,143.27200317382812,171.78399658203125,6.128600120544434,7.760700225830078,1.2678600549697876,60.810001373291016,-0.003700132278248368,-0.003706994700830814,0.9015606332363466,0.8997136185226685,0.8982535040001776,-0.001907396299674707,-0.0027115572221408776,324.21217589514674,6733.670181605109,554.946863321081,0.006041807787758964,0.006192258426121303,0.006437758604685466,0.9139709266942889,0.8845522098533446,0.9100269402345058,0.8886543189207676,0.9097569064861479,0.8902504935724167,60.016170469558794,60.016170469558794,60.016170469558794,0.7860934660413254,0.8305764374068866,0.841169601675639,0.9088474887380311,0.8930329222632325,0.8908047810081006
