Date,Open,High,Low,Close,Adj Close,Volume,EURUSD,GBPUSD,AUDUSD,NZDUSD,EURJPY,GBPJPY,CNY,HKD,SGD,INR,pct_change,log_change,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv,FT_3components,FT_6components,FT_9components,FT_27components,FT_81components,FT_100components
2014-02-13,102.46299743652344,102.51799774169922,101.70999908447266,102.46900177001953,102.46900177001953,0,-0.00011074542999267578,0.0,-0.0001627802848815918,-0.0005539655685424805,-0.010009765625,-0.0260009765625,0.0,-1.0013580322265625e-05,-6.008148193359375e-05,0.0,-0.0004974139164715225,-0.0004975376678124559,102.29671226350915,102.46791486662806,102.6795864804121,0.24510707070102106,0.545936488122666,150.11239960214564,-402.9958677685949,-259.35672123248264,0.692856924874442,0.802572522844587,0.792572021484375,102.96270248330232,101.27730083003472,103.3135339985274,101.13989835708087,105.05756627024488,100.72634093887902,94.80147684497454,63.52324604652861,37.99032402503085,126.35311157261093,120.24482317464657,122.27431024881899,113.93751289663898,101.3939956018491,99.42650321598714
2014-02-14,102.16899871826172,102.38600158691406,101.58699798583984,102.18800354003906,102.18800354003906,0,-0.00011217594146728516,2.777576446533203e-05,8.07046890258789e-05,0.0,0.0,-0.0050048828125,0.0,-0.00039005279541015625,-3.0040740966796875e-05,0.0,-0.0027422754699137067,-0.0027460423954979354,102.26953303497704,102.4302584230779,102.63288636639366,0.1952488806723674,0.5213735938036099,289.577249445761,2631.147722246798,-169.66037445892994,0.6854291643415179,0.7997867039271763,0.7940484909784227,102.94339993266587,101.43917496619017,103.3189813568522,101.15416535422482,104.8207964079196,100.73615883877869,68.24206412160896,50.071947700960514,29.945722804066964,126.297944486411,120.07217619552901,121.95038967691202,113.06199915007153,100.44978257236326,98.91400063568659
2014-02-17,101.56300354003906,101.96499633789062,101.39900207519531,101.56400299072266,101.56400299072266,0,0.00026285648345947266,0.0003091096878051758,0.0,0.00021070241928100586,0.0449981689453125,0.0500030517578125,0.0,-9.012222290039062e-05,0.0002999305725097656,0.0,-0.0061063973039840415,-0.0061251175959349214,102.09314055694654,102.3138604422557,102.53175668037257,0.21683762598350778,0.5102535452704509,1474.48812767614,-275.29592588986407,-148.04124517749335,0.6617137363978794,0.7892859322684151,0.8084767659505209,102.89549830251967,101.51507647426605,103.26678083185384,101.04965157607027,104.63212806188812,100.66473240593183,0.0,20.20123443263577,12.081426714864525,126.24274691079012,119.89998391820467,121.62649097824948,112.20445833149503,99.71240531144379,98.67912997781092
2014-02-18,102.05699920654297,102.73799896240234,101.75900268554688,102.06199645996094,102.06199645996094,0,0.00026297569274902344,0.0001398324966430664,-4.9114227294921875e-05,0.00020998716354370117,-0.0149993896484375,-0.0319976806640625,0.0,0.0,3.993511199951172e-05,0.0,0.004903247750915946,0.004891265982088002,102.08535420272716,102.28005271801354,102.48747549970754,0.2102579134231979,0.49573894418073333,5957.7637690775855,-252.17916253328468,-208.68508798687293,0.6611415318080357,0.7642854963030133,0.8366670154389881,102.89530008832928,101.52184468706135,102.99537606013257,101.15405544098351,104.40314287958857,100.68647925466551,51.87436918357453,56.93040559361323,26.33830965304094,126.18752052776179,119.72826334332848,121.3026871229188,111.36600435628526,99.17587861858563,98.69176081484738
2014-02-19,102.302001953125,102.31700134277344,101.8479995727539,102.33200073242188,102.33200073242188,0,-9.47713851928711e-05,-0.00011134147644042969,-0.00040662288665771484,0.00041371583938598633,-0.05499267578125,-0.06500244140625,0.0,0.0,-4.9948692321777344e-05,0.0,0.002645492757599157,0.002641999601024597,102.1470177950526,102.28701945705588,102.47286891898233,0.16937903068425797,0.4729553185958244,-601.5536835412863,10056.962327133944,-254.1470020433744,0.6541421072823661,0.7483569553920201,0.8327149890718006,102.82294562473871,101.53934162414521,103.000226103843,101.1537764945108,104.14692149719352,100.76241513785112,80.33502521866819,73.63853965526195,34.0681686633831,126.13226701616581,119.55703143496679,120.97905110862239,110.54770157588719,98.83051638642061,98.91592078515109
2014-02-20,102.2959976196289,102.39399719238281,101.68800354003906,102.31099700927734,102.31099700927734,0,0.00013196468353271484,0.00027823448181152344,-0.0005665421485900879,0.00020545721054077148,0.0019989013671875,-0.0229949951171875,0.0,3.0040740966796875e-05,-0.00016999244689941406,0.0,-0.00020525078171247595,-0.0002052718485369191,102.1880135758593,102.29023258738769,102.45770741605216,0.12452085236046623,0.4457171078095759,648.8941277325331,-617.4398361495138,-251.62084513786357,0.6757125854492188,0.734999520438058,0.8401431129092262,102.853555668351,101.55958694465123,102.89483895091062,101.19530561521661,103.84943123881762,100.87780991399116,78.13796846070356,84.58722990802796,33.46686033177891,126.07698805160325,119.38630511822613,120.6556559364982,109.75056212254461,98.6632598194955,99.31139929438204
2014-02-21,102.32499694824219,102.79900360107422,102.32499694824219,102.31199645996094,102.31199645996094,0,-5.650520324707031e-05,8.320808410644531e-05,0.0001379847526550293,-6.896257400512695e-05,0.0269927978515625,0.0319976806640625,0.0,0.0003399848937988281,-0.00020992755889892578,0.0,9.768751285877138e-06,9.768703571947839e-06,102.21900985104769,102.29314711204397,102.44409709544061,0.08508830155627221,0.41617130089153365,-369.709863184536,2300.921922685659,-189.4095198058335,0.6858564104352679,0.6875713893345424,0.7997621808733258,102.77383917514922,101.57987481410859,102.91216945165544,101.19511727407001,103.31363203103275,101.19237048594083,82.65132355420671,84.65954886221859,52.513277790904326,126.02168530637111,119.21610127688257,120.33257458694983,108.97554341312869,98.65808618759904,99.83546910216909
2014-02-24,102.52999877929688,102.66500091552734,102.17400360107422,102.51300048828125,102.51300048828125,0,0.00020754337310791016,-8.308887481689453e-05,0.00016117095947265625,-6.860494613647461e-05,0.0149993896484375,0.001007080078125,0.0,-0.000499725341796875,0.0005400180816650391,0.0,0.001964618375900562,0.0019626910371296977,102.29250849588324,102.32257179859019,102.45051707410845,0.03705073051754593,0.38161937668466056,2204.612450147392,216.04618809126322,-536.8711552671174,0.6405705043247768,0.6667137145996094,0.7485718500046503,102.7952149120563,101.571070139562,102.86217738610924,101.44096679636843,103.1512998751296,101.27308337914867,100.0,98.96015114585286,65.62945107921551,125.96636044939774,119.04643675101218,120.00987999549598,108.22354581981573,98.79648572843504,100.44464902127474
2014-02-25,102.50199890136719,102.61799621582031,102.02200317382812,102.48200225830078,102.48200225830078,0,-9.441375732421875e-05,5.555152893066406e-05,-7.349252700805664e-05,-6.937980651855469e-05,0.0510101318359375,0.0200042724609375,0.0,4.00543212890625e-05,-2.002716064453125e-05,0.0,-0.0003023834034007453,-0.00030242913048035065,102.33988241290746,102.34389885822982,102.45344403456139,-0.0018556966577178329,0.3457612116967157,329.9338263915921,304.53915720608046,1065.047772106741,0.6115689958844867,0.6484990801130023,0.7370474679129464,102.87777522925926,101.5725094561481,102.88563439940272,101.53079539272899,103.17586718242035,101.28965885343345,96.73358148359556,96.03025801520111,64.14557539899931,125.91101514617802,118.87732833462312,119.68764502864838,107.49541051480264,99.05799248232259,101.0964306809451
2014-02-26,102.13999938964844,102.3949966430664,102.10700225830078,102.1500015258789,102.1500015258789,0,3.7670135498046875e-05,-2.7894973754882812e-05,0.00016242265701293945,0.00020819902420043945,-0.0070037841796875,0.02099609375,0.0,0.0,-0.00021004676818847656,0.0,-0.0032396003698784465,-0.003244859235977959,102.29241183310637,102.31797248370054,102.4252928998643,-0.0021042681848767917,0.31729660983441627,165.52963232996564,353.0701705464403,-780.8190749201235,0.571854727608817,0.6167842320033482,0.7168088640485492,102.63379651657132,101.98391632173784,102.78637003520609,101.72777377234135,103.13127876252601,101.28558045552644,19.51314409446155,61.04157229255577,48.25280303860341,125.8556510587092,118.70879277328962,119.36594245982751,106.7919174956677,99.42075344939474,101.7508955861906
2014-02-27,102.29299926757812,102.38300323486328,101.73300170898438,102.29900360107422,102.29900360107422,0,0.0,-2.7894973754882812e-05,0.0,0.0,0.0149993896484375,-0.006988525390625,0.0,0.0,0.0,0.0,0.0014586595493839907,0.0014575967389369915,102.29405978442051,102.31543707870765,102.41359851182258,-0.002591481107728575,0.29086403958878365,262.0215676806696,765.7619061592188,-382.94026637415186,0.524855477469308,0.5929985046386719,0.6844754900251117,102.58699817762901,102.0984309867125,102.79001646063381,101.76127050923228,102.9614742426709,101.36662314618698,41.047520965131675,76.56263659410789,71.59664420975106,125.80026984542666,118.54084676178833,119.04484494532458,106.11378379737515,99.8621195471649,102.37215533649939
2014-02-28,102.11599731445312,102.25599670410156,101.56800079345703,102.11000061035156,102.11000061035156,0,0.0,-2.7894973754882812e-05,-0.0001927018165588379,6.99758529663086e-05,0.0160064697265625,0.00799560546875,0.0,0.00016021728515625,-0.00013005733489990234,0.0,-0.00184755456132978,-0.0018492633953587816,102.24804479567908,102.28798718079638,102.38553280494429,0.012749467854990974,0.27037032487440843,-158.11052306000414,-363.7660327288811,-1878.3970446514577,0.5561403547014508,0.6051412309919085,0.6842847551618304,102.61267575525808,102.00932480277764,102.74634771519378,101.74579618826606,102.95025639497622,101.35974552327154,0.0,57.113100938517526,59.90095036659695,125.74487316114026,118.37350694173708,118.72442500031998,105.46166189629827,100.35924143780368,102.92955748775142
2014-03-03,101.3290023803711,101.53399658203125,101.19999694824219,101.30500030517578,101.30500030517578,0,-0.00015175342559814453,0.0008121728897094727,0.0002377629280090332,-0.0001398324966430664,0.0110015869140625,0.0850067138671875,0.0,0.0001201629638671875,-0.00014007091522216797,0.0,-0.007883657823562613,-0.007914898154279251,102.01228292286689,102.15668028395308,102.28579745828915,0.09664701925016769,0.27079032695205607,-34.89132248327746,-181.88301636444055,-214.10831303032853,0.5029983520507812,0.58935546875,0.6576657976422992,102.98540318878968,101.34916973950273,102.89669746198784,101.47716030865949,102.91291508178725,101.25870560506172,0.0,0.0,11.794614170098598,125.68946265697055,118.20678989923722,118.40475497496672,104.8361383109903,100.88965339851656,103.39861164681842
2014-03-04,101.4219970703125,102.12000274658203,101.4219970703125,101.41200256347656,101.41200256347656,0,-5.650520324707031e-05,-0.00019443035125732422,-7.969141006469727e-05,0.0,-0.0050048828125,-0.027008056640625,0.0,0.0,0.0004800558090209961,0.0,0.001056238665203522,0.0010556812376277863,101.86221247487997,102.05723108648922,102.20525660167246,0.17355804824765275,0.28043957817881143,-50.779051235970286,-110.65091202049206,-412.56504558081303,0.5349982125418526,0.6104273114885602,0.6367136637369791,103.01775371208379,101.05967810292736,102.899890655519,101.31568224661548,102.9243707246256,101.17296436419507,8.85780149682635,8.85780149682635,19.537158693179936,125.63403998028552,118.040712162519,118.08590703054772,104.23773240377076,101.4318290174,103.76160436273798
2014-03-05,102.19200134277344,102.53399658203125,102.11000061035156,102.1780014038086,102.1780014038086,0,0.00018894672393798828,0.00011110305786132812,0.0004813075065612793,0.00014084577560424805,0.055999755859375,0.0510101318359375,0.0,0.000240325927734375,-0.00012004375457763672,0.0,0.007553335117828597,0.0075249515197421,101.94115984841656,102.0733561155991,102.20274756366263,0.1648192241133487,0.27792251235242865,-305.0764080256895,-684.5367311624976,384.5549410491123,0.5254265921456474,0.582998548235212,0.6196180071149554,102.8913014032754,101.0904163876007,102.85311969207785,101.32088172916934,102.86973268540652,101.3262693665373,74.17159303049161,72.2682919127167,71.61606489044105,125.57860677463766,117.87529019959089,117.76795311571638,103.6668953865234,101.96569358763782,104.00788652257259
2014-03-06,102.36100006103516,103.1510009765625,102.3239974975586,102.36699676513672,102.36699676513672,0,-0.0001697540283203125,-0.00036334991455078125,8.863210678100586e-05,0.0,-0.0229949951171875,-0.0110015869140625,0.0,0.00023984909057617188,7.998943328857422e-05,-0.048000335693359375,0.001849667822149048,0.0018479592931060205,102.04761922050682,102.11255522674914,102.21785054980408,0.11195393580887891,0.26354644193743537,-1052.9919065941372,1218.481735646389,534.8119640807506,0.5584280831473214,0.584998539515904,0.6184754144577753,102.83642856974674,101.11243050879679,102.8790276244499,101.32054425752555,102.88673059553041,101.3738422920719,100.0,87.91360090946411,87.12017374215313,125.52316467970088,117.71054041589346,117.4509649428295,103.12400953341488,102.47307960646683,104.13383252849214
2014-03-07,103.0469970703125,103.7300033569336,102.83999633789062,103.03199768066406,103.03199768066406,0,0.0001537799835205078,8.404254913330078e-05,-0.00016582012176513672,0.0,0.016998291015625,0.0110015869140625,0.0,0.0,0.00026988983154296875,0.0,0.00649624328681902,0.006475233638502045,102.29371408331296,102.23527514361199,102.29263475961952,-0.0014314932741205629,0.22822628479251095,212.69927771290165,193.86995681164996,274.010757193386,0.6444298880440849,0.6081423078264508,0.6259994506835938,103.28112294211752,100.9197350377932,103.06424608173995,101.34503932736999,102.99429689236706,101.41541830596813,100.0,100.0,100.0,125.46771533120817,117.54647915195734,117.13501396438123,102.60938760255179,102.9381137099488,104.14248577030949
2014-03-10,103.18299865722656,103.38999938964844,102.93599700927734,103.19000244140625,103.19000244140625,0,-0.00011563301086425781,5.5789947509765625e-05,-8.207559585571289e-05,-0.00021541118621826172,-0.0210113525390625,0.0,0.0,-0.00019025802612304688,4.9948692321777344e-05,0.0,0.0015335503950132585,0.0015323757074147287,102.51778634203225,102.36268692200649,102.37498529779252,-0.12324261960665912,0.1787113584526233,211.56056000342505,222.16300304362528,336.750318167356,0.6164300101143974,0.5706427437918526,0.6008090064639137,103.67117899760409,100.78425007954435,103.28693365416657,101.28349546657842,103.1536457175648,101.36568862139539,100.0,100.0,100.0,125.4122603608893,117.38312268106701,116.82017134954707,102.12327246789104,103.34752562631533,104.0429190877727
2014-03-11,103.25199890136719,103.40299987792969,103.16799926757812,103.23600006103516,103.23600006103516,0,-0.00019252300262451172,0.0,-0.0002442002296447754,0.0,-0.0019989013671875,-0.019989013671875,0.0,0.0,0.0,0.0,0.0004457565514161587,0.0004456572314785571,102.69733987346802,102.47921967624083,102.45393187766722,-0.22357379102977315,0.1223847915335808,171.4920690846755,252.4344031935454,482.7255874757567,0.5517163957868304,0.5539283752441406,0.5873329525902158,104.01071886846626,100.76642433744891,103.47360023607447,101.22597164590098,103.27898557000573,101.30815810093922,100.0,100.0,100.0,125.35680139640873,117.22048720692905,116.50650796084649,101.66583696201984,103.6908722358398,103.84935137622338
2014-03-12,102.85299682617188,103.08699798583984,102.56500244140625,102.83999633789062,102.83999633789062,0,-5.7578086853027344e-05,2.765655517578125e-05,0.0,0.00021457672119140625,0.0040130615234375,0.0120086669921875,0.0,0.0,0.00012993812561035156,0.0,-0.003835907269851661,-0.0038432832305190403,102.73300400472169,102.52735580939276,102.48930256222407,-0.258632791658317,0.07354023594111542,125.7983548298914,431.38151347765285,486.14285560123903,0.5785729544503349,0.540785653250558,0.5857612973167783,103.93453137247506,101.2811821285015,103.54095171170249,101.23419150293199,103.3376041206277,101.31687222679602,78.28923977831225,79.4922955353615,79.4922955353615,125.30134006130395,117.05858886134699,116.19409433093385,101.23718392971153,103.96067250285621,103.58007166032479
2014-03-13,102.81999969482422,102.85199737548828,102.14700317382812,102.78299713134766,102.78299713134766,0,-5.793571472167969e-05,-2.765655517578125e-05,8.100271224975586e-05,0.0,0.0229949951171875,0.027008056640625,0.0,0.0003800392150878906,0.0,0.0,-0.0005542513474591386,-0.0005544050015151376,102.7455022903596,102.56146132375169,102.51619136906999,-0.25585212162212406,0.03313638255557809,133.04192009972232,484.28930104478815,1159.694824785334,0.5795713152204242,0.5572847638811383,0.6001419793991816,103.60877511507657,101.99865111957745,103.59243771562551,101.24999130920709,103.3665495560083,101.31297445696603,57.18303358956979,76.54049782694588,76.54049782694588,125.245877974924,116.89744370190213,115.88300063952515,100.83734649146565,104.15245181009065,103.25622939856903
2014-03-14,101.76000213623047,101.84100341796875,101.20999908447266,101.77999877929688,101.77999877929688,0,3.8504600524902344e-05,-0.00011074542999267578,0.0,-7.295608520507812e-05,0.00799560546875,-0.02099609375,0.0,0.0002799034118652344,0.0,0.0,-0.009758407324599002,-0.009806332619256404,102.5041263549251,102.45721332358359,102.44883367308964,-0.15291493106126333,0.02133984389237874,-265.82705541817626,-283.76493609226014,-442.66905845486076,0.6091439383370536,0.5672852652413505,0.5917136782691592,103.78159669001668,101.71211450906254,103.58700051423108,101.15071398074659,103.3600894970601,101.25381518346444,0.0,24.59857763729751,24.59857763729751,125.19041675236834,116.73706770964068,115.57329669047023,100.46628851553753,104.26469698939685,102.90055418415977
2014-03-17,101.35800170898438,101.86199951171875,101.34500122070312,101.33000183105469,101.33000183105469,0,-0.00023221969604492188,-5.53131103515625e-05,0.00016301870346069336,0.0,0.01800537109375,0.01300048828125,0.0,0.0,-0.0006198883056640625,0.0,-0.004421270914121112,-0.004431073636701387,102.21059517136031,102.30685221360645,102.34652643476522,0.000559966737430422,0.03662543417065359,-83.80014861574,-180.5556475379979,-355.4775031122178,0.5648574829101562,0.5616427830287388,0.5782848539806548,104.08545328009436,101.1119736521043,103.62179984721567,100.95134315815542,103.40193993529273,101.13025029675713,0.0,1.294745160015804,1.294745160015804,125.13495800442578,116.57747678676817,115.2650518889784,100.12390529627163,104.29872601980759,102.53606922933807
2014-03-18,101.88999938964844,101.93000030517578,101.33100128173828,101.85900115966797,101.85900115966797,0,5.817413330078125e-05,0.00027692317962646484,8.255243301391602e-05,0.00014662742614746094,0.0279998779296875,0.053009033203125,0.0,-0.00039005279541015625,-6.99758529663086e-05,0.0,0.005220559745920762,0.005206979866433926,102.12269665662448,102.24711593090149,102.30197028211909,0.09375948380178216,0.055652458020081785,-62.489674595276654,-896.5628441088558,1213.2286763564896,0.523284912109375,0.5838574000767299,0.5798565092540923,103.95396269850481,100.90832237055211,103.61910979083581,100.912461733648,103.38643062196243,101.17385467379648,27.7544501507067,28.68984591070723,28.68984591070723,125.07950333751414,116.41868675435126,114.95833521900674,99.8100244358689,104.25847887075156,102.18486107450758
2014-03-19,101.4749984741211,101.68199920654297,101.29499816894531,101.44000244140625,101.44000244140625,0,-0.00011646747589111328,-0.00019288063049316406,-0.00025016069412231445,0.0,0.0419921875,0.0529937744140625,0.0,-0.00017023086547851562,1.0013580322265625e-05,-0.3680000305175781,-0.0041135168565507715,-0.004122000640466923,101.95202308561721,102.13946517565608,102.22323095124513,0.181668823390075,0.0844026929352791,-32.85696847098214,-286.3790178611079,-495.34381669651384,0.5137132917131696,0.5650716509137835,0.551666259765625,103.69715972960407,100.66512533945286,103.62736569401909,100.78149137908358,103.41320961407737,101.08783815610491,5.771286070537941,6.991307783484789,6.991307783484789,125.02405435361969,116.260713350027,114.65321522081874,99.52440692604445,104.15023822896963,101.86696302202566
2014-03-20,102.43199920654297,102.53099822998047,102.2030029296875,102.46800231933594,102.46800231933594,0,-7.62939453125e-05,-0.0004649162292480469,0.0,0.00021851062774658203,-0.061004638671875,-0.0470123291015625,-0.00859975814819336,-4.00543212890625e-05,8.988380432128906e-05,0.20000076293945312,0.010134067953354798,0.01008306259179716,102.08101790379823,102.1832826947267,102.24558059220907,0.16016018709144011,0.09509375846020039,-202.73486782631164,974.2967351461933,2822.764501290257,0.5269982474190849,0.5393573216029576,0.544951665969122,103.31849613513307,100.82436100772406,103.65848372084389,100.80151645354226,103.4231020448123,101.09089825745706,75.36454491253953,60.22797313314895,60.22797313314895,124.96861265023722,116.10357222572055,114.34975996872187,99.26674842537207,103.98229079448383,101.59940217452221
2014-03-21,102.4020004272461,102.4020004272461,102.0250015258789,102.40699768066406,102.40699768066406,0,0.0,-5.447864532470703e-05,0.0,0.0,-0.0359954833984375,-0.0500030517578125,0.0,0.0,-9.000301361083984e-05,-0.22299957275390625,-0.0005953530594044117,-0.0005955303524085093,102.16251285263513,102.21311877540667,102.26031342075274,0.11068648135374598,0.0954547561420736,-359.5852274729535,316.5160861528236,3998.935071127716,0.5062844412667411,0.542428697858538,0.5292852492559523,103.11347152568875,100.90567171510365,103.63545671676931,100.98197165411517,103.42931412328527,101.09382910006853,74.12245926688264,56.50560596902607,57.068747530620314,124.91317982031035,115.94727894537138,114.04803704899362,99.03668072747264,103.76454140718666,101.39545010372761
